Date,FOODS,ENERGY,MAT_CHEM,AUTO,IT_SERV,BANKS,FIN_EX_BANKS,REAL_ESTATE
2021-03-31,0.025880795710337523,0.2806956991638021,0.05170427121050558,0.13296390939733982,0.06668019700567207,0.24315961602067837,0.10922834188728459,0.14868319764512528
2021-06-30,0.010025146619378589,-0.0232118738612197,-0.006407996295330065,0.07319301570807113,-0.024611578596566375,-0.05644131090495108,-0.01445441674015946,-0.009917436657346457
2021-09-30,0.050366609358480474,0.03177927514651735,0.005342844410495928,-0.017384543780190498,0.021364822497696778,0.05766008009908141,0.07738666361542101,0.031073636624658008
2021-12-31,-0.048409139207686636,0.022493919347967406,-0.043193068541594215,0.013066659000255498,-0.04370555177230173,-0.029668430662214362,-0.006403437035206849,-0.12068579531434587
2022-03-31,-0.03105503214655947,0.19131711970253384,-0.061772814119793296,0.012694683176050603,-0.010759219151740496,0.10337611390642465,0.06727834041971015,0.07707542951170332
2022-06-30,0.05685272496769933,0.07481845175732005,-0.04995477973123208,-0.035200321537239176,-0.05942342047080018,0.006990670029546564,0.002332945567362188,0.04296603588344361
2022-09-30,0.010512806859876989,-0.09491963107840817,-0.04171240879459148,-0.07480530528827423,-0.010440611370876596,-0.05781957088882628,-0.05367892560598797,-0.04011057077030955
2022-12-31,0.0037645492781788192,-0.0011721040607373112,0.032127005125913044,-0.024834571337397193,0.00036818851667774766,0.22314355131420882,0.08964226511590567,-0.05587660256395921
2023-03-31,0.056285084501331184,0.038348257134403596,0.09023412364048333,0.08947245160863915,0.02490358636980794,-0.008608374536599683,-0.032308243232657574,-0.005870336167797419
2023-06-30,0.09598509216469964,0.07184808418628386,0.08416951349802382,0.18967505100592064,0.10197958232183524,0.1520900980142912,0.17064502713211915,0.10796194612906262
2023-09-30,0.02061330063061817,0.23925948777555206,-0.04074139042918823,0.06511074203044309,-0.021964495524159133,0.1678471186941639,0.08826897514321885,0.08530160952887655
2023-12-31,0.01568100556215235,-0.04972775903170934,0.05401901386271568,-0.06177007958296343,0.0456759556565256,-0.04348511193973792,0.0061255934266828405,-0.002945510229757531
2024-03-31,0.07439081758058208,0.2552977294038019,0.09116794688123697,0.309300312448455,0.09219634958683542,0.2398340872431426,0.28347476083336787,0.25963760974478056
2024-06-30,0.007586694335698141,0.059673699878858955,0.009774632451572174,-0.10390147579035869,0.02001210295672351,0.10827972439355626,0.10781055899349923,-0.09242469948313214
2024-09-30,-0.008637666581671866,-0.12457135192350322,-0.01804703088313886,-0.19735683527419567,-0.01253220617237183,-0.15192407960958398,-0.11821327272364002,-0.043873396834788636
2024-12-31,-0.002895881976382242,0.03667547855840603,-0.05685776368172135,0.13056687741828554,0.07613269904721953,0.19718067119770488,0.10714049523238245,0.0007819627662897233
2025-03-31,-0.019164813342277043,0.0,-0.07676491562870069,-0.09734464401190657,-0.04759565875166949,0.07868030964264072,0.009005949335595176,0.04881497837308224
2025-06-30,0.04544445758552307,-0.07077522664738112,0.04655321175758864,-0.008117751326103928,0.1408513330294081,-0.01487952369160972,0.01929539928631918,0.04393377322119996
2025-09-30,0.030849475439419294,0.22611238080801144,0.05624788751223342,0.09563430640174886,0.04425186672642489,0.1498584026261689,0.07914467352693322,0.1263218997238269
2025-12-31,0.0328219518531796,0.1389023188373102,0.021513215606850267,0.11145302965698356,-0.030316033313084745,0.10040483784401744,0.0419213899635551,0.09781854232353027
